Cultura,UF,Município,Inicio,Termino
Soja,SC,Araranguá,1900-09-21,1900-02-10
Soja,SC,Armazém,1900-09-21,1900-02-10
Soja,SC,Arroio Trinta,1900-09-21,1900-02-10
Soja,SC,Arvoredo,1900-09-21,1900-02-10
Soja,SC,Ascurra,1900-09-21,1900-02-10
Soja,SC,Atalanta,1900-09-21,1900-02-10
Soja,SC,Aurora,1900-09-21,1900-02-10
Soja,SC,Balneário Arroio do Silva,1900-09-21,1900-02-10
Soja,SC,Balneário Barra do Sul,1900-09-21,1900-02-10
Soja,SC,Balneário Camboriú,1900-09-21,1900-02-10
Soja,SC,Balneário Gaivota,1900-09-21,1900-02-10
Soja,SC,Balneário Piçarras,1900-09-21,1900-02-10
Soja,SC,Balneário Rincão,1900-09-21,1900-02-10
Soja,SC,Bandeirante,1900-09-21,1900-02-10
Soja,SC,Barra Bonita,1900-09-21,1900-02-10
Soja,SC,Barra Velha,1900-09-21,1900-02-10
Soja,SC,Bela Vista do Toldo,1900-09-21,1900-02-10
Soja,SC,Belmonte,1900-09-21,1900-02-10
Soja,SC,Benedito Novo,1900-09-21,1900-02-10
Soja,SC,Biguaçu,1900-09-21,1900-02-10
Soja,SC,Blumenau,1900-09-21,1900-02-10
Soja,SC,Bocaina do Sul,1900-09-21,1900-02-10
Soja,SC,Bom Jardim da Serra,1900-10-01,1900-02-10
Soja,SC,Bom Jesus,1900-09-21,1900-02-10
Soja,SC,Bom Jesus do Oeste,1900-09-21,1900-02-10
Soja,SC,Bom Retiro,1900-09-21,1900-02-10
Soja,SC,Bombinhas,1900-09-21,1900-02-10
Soja,SC,Botuverá,1900-09-21,1900-02-10
Soja,SC,Braço do Norte,1900-09-21,1900-02-10
Soja,SC,Braço do Trombudo,1900-09-21,1900-02-10
Soja,SC,Brunópolis,1900-09-21,1900-02-10
Soja,SC,Brusque,1900-09-21,1900-02-10
Soja,SC,Caçador,1900-09-21,1900-02-10
Soja,SC,Caibi,1900-09-21,1900-02-10
Soja,SC,Calmon,1900-09-21,1900-02-10
Soja,SC,Camboriú,1900-09-21,1900-02-10
Soja,SC,Campo Alegre,1900-09-21,1900-02-10
Soja,SC,Campo Belo do Sul,1900-09-21,1900-02-10
Soja,SC,Campo Erê,1900-09-21,1900-02-10
Soja,SC,Campos Novos,1900-09-21,1900-02-10
Soja,SC,Canelinha,1900-09-21,1900-02-10
Soja,SC,Canoinhas,1900-09-21,1900-02-10
Soja,SC,Capão Alto,1900-09-21,1900-02-10
Soja,SC,Capinzal,1900-09-21,1900-02-10
Soja,SC,Capivari de Baixo,1900-09-21,1900-02-10
Soja,SC,Catanduvas,1900-09-21,1900-02-10
Soja,SC,Caxambu do Sul,1900-09-21,1900-02-10
Soja,SC,Celso Ramos,1900-09-21,1900-02-10
Soja,SC,Cerro Negro,1900-09-21,1900-02-10
Soja,SC,Chapadão do Lageado,1900-09-21,1900-02-10
Soja,SC,Chapecó,1900-09-21,1900-02-10
Soja,SC,Cocal do Sul,1900-09-21,1900-02-10
Soja,SC,Concórdia,1900-09-21,1900-02-10
Soja,SC,Cordilheira Alta,1900-09-21,1900-02-10
Soja,SC,Coronel Freitas,1900-09-21,1900-02-10
Soja,SC,Coronel Martins,1900-09-21,1900-02-10
Soja,SC,Correia Pinto,1900-09-21,1900-02-10
Soja,SC,Corupá,1900-09-21,1900-02-10
Soja,SC,Criciúma,1900-09-21,1900-02-10
Soja,SC,Cunha Porã,1900-09-21,1900-02-10
Soja,SC,Cunhataí,1900-09-21,1900-02-10
Soja,SC,Curitibanos,1900-09-21,1900-02-10
Soja,SC,Descanso,1900-09-21,1900-02-10
Soja,SC,Dionísio Cerqueira,1900-09-21,1900-02-10
Soja,SC,Dona Emma,1900-09-21,1900-02-10
Soja,SC,Doutor Pedrinho,1900-09-21,1900-02-10
Soja,SC,Entre Rios,1900-09-21,1900-02-10
Soja,SC,Ermo,1900-09-21,1900-02-10
Soja,SC,Erval Velho,1900-09-21,1900-02-10
Soja,SC,Faxinal dos Guedes,1900-09-21,1900-02-10
Soja,SC,Flor do Sertão,1900-09-21,1900-02-10
Soja,SC,Florianópolis,1900-09-21,1900-02-10
Soja,SC,Formosa do Sul,1900-09-21,1900-02-10
Soja,SC,Forquilhinha,1900-09-21,1900-02-10
Soja,SC,Fraiburgo,1900-09-21,1900-02-10
Soja,SC,Frei Rogério,1900-09-21,1900-02-10
Soja,SC,Galvão,1900-09-21,1900-02-10
Soja,SC,Garopaba,1900-09-21,1900-02-10
Soja,SC,Garuva,1900-09-21,1900-02-10
Soja,SC,Gaspar,1900-09-21,1900-02-10
Soja,SC,Governador Celso Ramos,1900-09-21,1900-02-10
Soja,SC,Grão Pará,1900-09-21,1900-02-10
Soja,SC,Gravatal,1900-09-21,1900-02-10
Soja,SC,Guabiruba,1900-09-21,1900-02-10
Soja,SC,Guaraciaba,1900-09-21,1900-02-10
Soja,SC,Guaramirim,1900-09-21,1900-02-10
Soja,SC,Guarujá do Sul,1900-09-21,1900-02-10
Soja,SC,Guatambú,1900-09-21,1900-02-10
Soja,SC,Herval D'Oeste,1900-09-21,1900-02-10
Soja,SC,Ibiam,1900-09-21,1900-02-10
Soja,SC,Ibicaré,1900-09-21,1900-02-10
Soja,SC,Ibirama,1900-09-21,1900-02-10
Soja,SC,Içara,1900-09-21,1900-02-10
Soja,SC,Ilhota,1900-09-21,1900-02-10
Soja,SC,Imaruí,1900-09-21,1900-02-10
Soja,SC,Imbituba,1900-09-21,1900-02-10
Soja,SC,Imbuia,1900-09-21,1900-02-10
Soja,SC,Indaial,1900-09-21,1900-02-10
Soja,SC,Iomerê,1900-09-21,1900-02-10
Soja,SC,Ipira,1900-09-21,1900-02-10
Soja,SC,Iporã do Oeste,1900-09-21,1900-02-10
Soja,SC,Ipuaçu,1900-09-21,1900-02-10
Soja,SC,Ipumirim,1900-09-21,1900-02-10
Soja,SC,Iraceminha,1900-09-21,1900-02-10
Soja,SC,Irani,1900-09-21,1900-02-10
Soja,SC,Irati,1900-09-21,1900-02-10
Soja,SC,Irineópolis,1900-09-21,1900-02-10
Soja,SC,Itá,1900-09-21,1900-02-10
Soja,SC,Itaiópolis,1900-09-21,1900-02-10
Soja,SC,Itajaí,1900-09-21,1900-02-10
Soja,SC,Itapema,1900-09-21,1900-02-10
Soja,SC,Itapiranga,1900-09-21,1900-02-10
Soja,SC,Itapoá,1900-09-21,1900-02-10
Soja,SC,Ituporanga,1900-09-21,1900-02-10
Soja,SC,Jaborá,1900-09-21,1900-02-10
Soja,SC,Jacinto Machado,1900-09-21,1900-02-10
Soja,SC,Jaguaruna,1900-09-21,1900-02-10
Soja,SC,Jaraguá do Sul,1900-09-21,1900-02-10
Soja,SC,Jardinópolis,1900-09-21,1900-02-10
Soja,SC,Joaçaba,1900-09-21,1900-02-10
Soja,SC,Joinville,1900-09-21,1900-02-10
Soja,SC,José Boiteux,1900-09-21,1900-02-10
Soja,SC,Jupiá,1900-09-21,1900-02-10
Soja,SC,Lacerdópolis,1900-09-21,1900-02-10
Soja,SC,Lages,1900-09-21,1900-02-10
Soja,SC,Laguna,1900-09-21,1900-02-10
Soja,SC,Lajeado Grande,1900-09-21,1900-02-10
Soja,SC,Laurentino,1900-09-21,1900-02-10
Soja,SC,Lauro Müller,1900-09-21,1900-02-10
Soja,SC,Lebon Régis,1900-09-21,1900-02-10
Soja,SC,Leoberto Leal,1900-09-21,1900-02-10
Soja,SC,Lindóia do Sul,1900-09-21,1900-02-10
Soja,SC,Lontras,1900-09-21,1900-02-10
Soja,SC,Luiz Alves,1900-09-21,1900-02-10
Soja,SC,Luzerna,1900-09-21,1900-02-10
Soja,SC,Macieira,1900-09-21,1900-02-10
Soja,SC,Mafra,1900-09-21,1900-02-10
Soja,SC,Major Gercino,1900-09-21,1900-02-10
Soja,SC,Major Vieira,1900-09-21,1900-02-10
Soja,SC,Maracajá,1900-09-21,1900-02-10
Soja,SC,Maravilha,1900-09-21,1900-02-10
Soja,SC,Marema,1900-09-21,1900-02-10
Soja,SC,Massaranduba,1900-09-21,1900-02-10
Soja,SC,Matos Costa,1900-09-21,1900-02-10
Soja,SC,Meleiro,1900-09-21,1900-02-10
Soja,SC,Mirim Doce,1900-09-21,1900-02-10
Soja,SC,Modelo,1900-09-21,1900-02-10
Soja,SC,Mondaí,1900-09-21,1900-02-10
Soja,SC,Monte Carlo,1900-09-21,1900-02-10
Soja,SC,Monte Castelo,1900-09-21,1900-02-10
Soja,SC,Morro da Fumaça,1900-09-21,1900-02-10
Soja,SC,Morro Grande,1900-09-21,1900-02-10
Soja,SC,Navegantes,1900-09-21,1900-02-10
Soja,SC,Nova Erechim,1900-09-21,1900-02-10
Soja,SC,Nova Itaberaba,1900-09-21,1900-02-10
Soja,SC,Nova Trento,1900-09-21,1900-02-10
Soja,SC,Nova Veneza,1900-09-21,1900-02-10
Soja,SC,Novo Horizonte,1900-09-21,1900-02-10
Soja,SC,Orleans,1900-09-21,1900-02-10
Soja,SC,Otacílio Costa,1900-09-21,1900-02-10
Soja,SC,Ouro,1900-09-21,1900-02-10
Soja,SC,Ouro Verde,1900-09-21,1900-02-10
Soja,SC,Paial,1900-09-21,1900-02-10
Soja,SC,Painel,1900-10-01,1900-02-10
Soja,SC,Palhoça,1900-09-21,1900-02-10
Soja,SC,Palma Sola,1900-09-21,1900-02-10
Soja,SC,Palmeira,1900-09-21,1900-02-10
Soja,SC,Palmitos,1900-09-21,1900-02-10
Soja,SC,Papanduva,1900-09-21,1900-02-10
Soja,SC,Paraíso,1900-09-21,1900-02-10
Soja,SC,Passo de Torres,1900-09-21,1900-02-10
Soja,SC,Passos Maia,1900-09-21,1900-02-10
Soja,SC,Paulo Lopes,1900-09-21,1900-02-10
Soja,SC,Pedras Grandes,1900-09-21,1900-02-10
Soja,SC,Penha,1900-09-21,1900-02-10
Soja,SC,Peritiba,1900-09-21,1900-02-10
Soja,SC,Pescaria Brava,1900-09-21,1900-02-10
Soja,SC,Petrolândia,1900-09-21,1900-02-10
Soja,SC,Pinhalzinho,1900-09-21,1900-02-10
Soja,SC,Pinheiro Preto,1900-09-21,1900-02-10
Soja,SC,Piratuba,1900-09-21,1900-02-10
Soja,SC,Planalto Alegre,1900-09-21,1900-02-10
Soja,SC,Pomerode,1900-09-21,1900-02-10
Soja,SC,Ponte Alta,1900-09-21,1900-02-10
Soja,SC,Ponte Alta do Norte,1900-09-21,1900-02-10
Soja,SC,Ponte Serrada,1900-09-21,1900-02-10
Soja,SC,Porto Belo,1900-09-21,1900-02-10
Soja,SC,Porto União,1900-09-21,1900-02-10
Soja,SC,Pouso Redondo,1900-09-21,1900-02-10
Soja,SC,Praia Grande,1900-09-21,1900-02-10
Soja,SC,Presidente Castello Branco,1900-09-21,1900-02-10
Soja,SC,Presidente Getúlio,1900-09-21,1900-02-10
Soja,SC,Presidente Nereu,1900-09-21,1900-02-10
Soja,SC,Princesa,1900-09-21,1900-02-10
Soja,SC,Quilombo,1900-09-21,1900-02-10
Soja,SC,Rancho Queimado,1900-09-21,1900-02-10
Soja,SC,Rio das Antas,1900-09-21,1900-02-10
Soja,SC,Rio do Campo,1900-09-21,1900-02-10
Soja,SC,Rio do Oeste,1900-09-21,1900-02-10
Soja,SC,Rio do Sul,1900-09-21,1900-02-10
Soja,SC,Rio dos Cedros,1900-09-21,1900-02-10
Soja,SC,Rio Fortuna,1900-09-21,1900-02-10
Soja,SC,Rio Negrinho,1900-09-21,1900-02-10
Soja,SC,Rio Rufino,1900-09-21,1900-02-10
Soja,SC,Riqueza,1900-09-21,1900-02-10
Soja,SC,Rodeio,1900-09-21,1900-02-10
Soja,SC,Romelândia,1900-09-21,1900-02-10
Soja,SC,Salete,1900-09-21,1900-02-10
Soja,SC,Saltinho,1900-09-21,1900-02-10
Soja,SC,Salto Veloso,1900-09-21,1900-02-10
Soja,SC,Sangão,1900-09-21,1900-02-10
Soja,SC,Santa Cecília,1900-09-21,1900-02-10
Soja,SC,Santa Helena,1900-09-21,1900-02-10
Soja,SC,Santa Rosa de Lima,1900-09-21,1900-02-10
Soja,SC,Santa Rosa do Sul,1900-09-21,1900-02-10
Soja,SC,Santa Terezinha,1900-09-21,1900-02-10
Soja,SC,Santa Terezinha do Progresso,1900-09-21,1900-02-10
Soja,SC,Santiago do Sul,1900-09-21,1900-02-10
Soja,SC,Santo Amaro da Imperatriz,1900-09-21,1900-02-10
Soja,SC,São Bento do Sul,1900-09-21,1900-02-10
Soja,SC,São Bernardino,1900-09-21,1900-02-10
Soja,SC,São Bonifácio,1900-09-21,1900-02-10
Soja,SC,São Carlos,1900-09-21,1900-02-10
Soja,SC,São Cristóvão do Sul,1900-09-21,1900-02-10
Soja,SC,São Domingos,1900-09-21,1900-02-10
Soja,SC,São Francisco do Sul,1900-09-21,1900-02-10
Soja,SC,São João Batista,1900-09-21,1900-02-10
Soja,SC,São João do Itaperiú,1900-09-21,1900-02-10
Soja,SC,São João do Oeste,1900-09-21,1900-02-10
Soja,SC,São João do Sul,1900-09-21,1900-02-10
Soja,SC,São Joaquim,1900-10-01,1900-02-10
Soja,SC,São José,1900-09-21,1900-02-10
Soja,SC,São José do Cedro,1900-09-21,1900-02-10
Soja,SC,São José do Cerrito,1900-09-21,1900-02-10
Soja,SC,São Lourenço do Oeste,1900-09-21,1900-02-10
Soja,SC,São Ludgero,1900-09-21,1900-02-10
Soja,SC,São Martinho,1900-09-21,1900-02-10
Soja,SC,São Miguel da Boa Vista,1900-09-21,1900-02-10
Soja,SC,São Miguel do Oeste,1900-09-21,1900-02-10
Soja,SC,São Pedro de Alcântara,1900-09-21,1900-02-10
Soja,SC,Saudades,1900-09-21,1900-02-10
Soja,SC,Schroeder,1900-09-21,1900-02-10
Soja,SC,Seara,1900-09-21,1900-02-10
Soja,SC,Serra Alta,1900-09-21,1900-02-10
Soja,SC,Siderópolis,1900-09-21,1900-02-10
Soja,SC,Sombrio,1900-09-21,1900-02-10
Soja,SC,Sul Brasil,1900-09-21,1900-02-10
Soja,SC,Taió,1900-09-21,1900-02-10
Soja,SC,Tangará,1900-09-21,1900-02-10
Soja,SC,Tigrinhos,1900-09-21,1900-02-10
Soja,SC,Tijucas,1900-09-21,1900-02-10
Soja,SC,Timbé do Sul,1900-09-21,1900-02-10
Soja,SC,Timbó,1900-09-21,1900-02-10
Soja,SC,Timbó Grande,1900-09-21,1900-02-10
Soja,SC,Três Barras,1900-09-21,1900-02-10
Soja,SC,Treviso,1900-09-21,1900-02-10
Soja,SC,Treze de Maio,1900-09-21,1900-02-10
Soja,SC,Treze Tílias,1900-09-21,1900-02-10
Soja,SC,Trombudo Central,1900-09-21,1900-02-10
Soja,SC,Tubarão,1900-09-21,1900-02-10
Soja,SC,Tunápolis,1900-09-21,1900-02-10
Soja,SC,Turvo,1900-09-21,1900-02-10
Soja,SC,União do Oeste,1900-09-21,1900-02-10
Soja,SC,Urubici,1900-10-01,1900-02-10
Soja,SC,Urupema,1900-10-01,1900-02-10
Soja,SC,Urussanga,1900-09-21,1900-02-10
Soja,SC,Vargeão,1900-09-21,1900-02-10
Soja,SC,Vargem,1900-09-21,1900-02-10
Soja,SC,Vargem Bonita,1900-09-21,1900-02-10
Soja,SC,Vidal Ramos,1900-09-21,1900-02-10
Soja,SC,Videira,1900-09-21,1900-02-10
Soja,SC,Vitor Meireles,1900-09-21,1900-02-10
Soja,SC,Witmarsum,1900-09-21,1900-02-10
Soja,SC,Xanxerê,1900-09-21,1900-02-10
Soja,SC,Xavantina,1900-09-21,1900-02-10
Soja,SC,Xaxim,1900-09-21,1900-02-10
Soja,SC,Zortéa,1900-09-21,1900-02-10
Soja,SP,Adamantina,1900-09-11,1900-12-31
Soja,SP,Adolfo,1900-09-21,1900-12-31
Soja,SP,Aguai,1900-09-11,1900-12-31
Soja,SP,Águas da Prata,1900-09-11,1900-12-31
Soja,SP,Águas de Lindóia,1900-09-11,1900-12-31
Soja,SP,Águas de Santa Bárbara,1900-09-11,1900-12-31
Soja,SP,Águas de São Pedro,1900-09-11,1900-12-31
Soja,SP,Agudos,1900-09-11,1900-12-31
Soja,SP,Alambari,1900-09-11,1900-12-31
Soja,SP,Alfredo Marcondes,1900-09-11,1900-12-31
Soja,SP,Altair,1900-09-21,1900-12-31
Soja,SP,Altinópolis,1900-09-21,1900-12-31
Soja,SP,Alto Alegre,1900-09-11,1900-12-31
Soja,SP,Alumínio,1900-09-11,1900-12-31
Soja,SP,Álvares Florence,1900-09-21,1900-12-31
Soja,SP,Álvares Machado,1900-09-11,1900-12-31
Soja,SP,Álvaro de Carvalho,1900-09-11,1900-12-31
Soja,SP,Alvinlândia,1900-09-11,1900-12-31
Soja,SP,Americana,1900-09-11,1900-12-31
Soja,SP,Américo Brasiliense,1900-09-11,1900-12-31
Soja,SP,Américo de Campos,1900-09-21,1900-12-31
Soja,SP,Amparo,1900-09-11,1900-12-31
Soja,SP,Analândia,1900-09-11,1900-12-31
Soja,SP,Andradina,1900-09-21,1900-12-31
Soja,SP,Angatuba,1900-09-11,1900-12-31
Soja,SP,Anhembi,1900-09-11,1900-12-31
Soja,SP,Anhumas,1900-09-11,1900-12-31
Soja,SP,Aparecida,1900-09-11,1900-12-31
Soja,SP,Aparecida D'Oeste,1900-09-21,1900-12-31
Soja,SP,Apiaí,1900-09-11,1900-12-31
Soja,SP,Araçariguama,1900-09-11,1900-12-31
Soja,SP,Araçatuba,1900-09-21,1900-12-31
Soja,SP,Araçoiaba da Serra,1900-09-11,1900-12-31
Soja,SP,Aramina,1900-09-21,1900-12-31
Soja,SP,Arandu,1900-09-11,1900-12-31
Soja,SP,Arapeí,1900-09-11,1900-12-31
Soja,SP,Araraquara,1900-09-11,1900-12-31
Soja,SP,Araras,1900-09-11,1900-12-31
Soja,SP,Arco-Íris,1900-09-11,1900-12-31
Soja,SP,Arealva,1900-09-11,1900-12-31
Soja,SP,Areias,1900-09-11,1900-12-31
Soja,SP,Areiópolis,1900-09-11,1900-12-31
Soja,SP,Ariranha,1900-09-21,1900-12-31
Soja,SP,Artur Nogueira,1900-09-11,1900-12-31
Soja,SP,Arujá,1900-09-11,1900-12-31
Soja,SP,Aspásia,1900-09-21,1900-12-31
Soja,SP,Assis,1900-09-11,1900-12-31
Soja,SP,Atibaia,1900-09-11,1900-12-31
Soja,SP,Auriflama,1900-09-21,1900-12-31
Soja,SP,Avaí,1900-09-11,1900-12-31
Soja,SP,Avanhandava,1900-09-11,1900-12-31
Soja,SP,Avaré,1900-09-11,1900-12-31
Soja,SP,Bady Bassitt,1900-09-21,1900-12-31
Soja,SP,Balbinos,1900-09-11,1900-12-31
Soja,SP,Bálsamo,1900-09-21,1900-12-31
Soja,SP,Bananal,1900-09-11,1900-12-31
Soja,SP,Barão de Antonina,1900-09-11,1900-12-31
Soja,SP,Barbosa,1900-09-21,1900-12-31
Soja,SP,Bariri,1900-09-11,1900-12-31
Soja,SP,Barra Bonita,1900-09-11,1900-12-31
Soja,SP,Barra do Chapéu,1900-09-11,1900-12-31
Soja,SP,Barra do Turvo,1900-09-11,1900-12-31
Soja,SP,Barretos,1900-09-21,1900-12-31
Soja,SP,Barrinha,1900-09-21,1900-12-31
Soja,SP,Barueri,1900-09-11,1900-12-31
Soja,SP,Bastos,1900-09-11,1900-12-31
Soja,SP,Batatais,1900-09-21,1900-12-31
Soja,SP,Bauru,1900-09-11,1900-12-31
Soja,SP,Bebedouro,1900-09-21,1900-12-31
Soja,SP,Bento de Abreu,1900-09-21,1900-12-31
Soja,SP,Bernardino de Campos,1900-09-11,1900-12-31
Soja,SP,Bertioga,1900-09-11,1900-12-31
Soja,SP,Bilac,1900-09-11,1900-12-31
Soja,SP,Birigui,1900-09-11,1900-12-31
Soja,SP,Biritiba Mirim,1900-09-11,1900-12-31
Soja,SP,Boa Esperança do Sul,1900-09-11,1900-12-31
Soja,SP,Bocaina,1900-09-11,1900-12-31
Soja,SP,Bofete,1900-09-11,1900-12-31
Soja,SP,Boituva,1900-09-11,1900-12-31
Soja,SP,Bom Jesus dos Perdões,1900-09-11,1900-12-31
Soja,SP,Bom Sucesso de Itararé,1900-09-11,1900-12-31
Soja,SP,Borá,1900-09-11,1900-12-31
Soja,SP,Boracéia,1900-09-11,1900-12-31
Soja,SP,Borborema,1900-09-11,1900-12-31
Soja,SP,Borebi,1900-09-11,1900-12-31
Soja,SP,Botucatu,1900-09-11,1900-12-31
Soja,SP,Bragança Paulista,1900-09-11,1900-12-31
Soja,SP,Braúna,1900-09-11,1900-12-31
Soja,SP,Brejo Alegre,1900-09-21,1900-12-31
Soja,SP,Brodowski,1900-09-21,1900-12-31
Soja,SP,Brotas,1900-09-11,1900-12-31
Soja,SP,Buri,1900-09-11,1900-12-31
Soja,SP,Buritama,1900-09-21,1900-12-31
Soja,SP,Buritizal,1900-09-21,1900-12-31
Soja,SP,Cabrália Paulista,1900-09-11,1900-12-31
Soja,SP,Cabreúva,1900-09-11,1900-12-31
Soja,SP,Caçapava,1900-09-11,1900-12-31
Soja,SP,Cachoeira Paulista,1900-09-11,1900-12-31
Soja,SP,Caconde,1900-09-11,1900-12-31
Soja,SP,Cafelândia,1900-09-11,1900-12-31
Soja,SP,Caiabu,1900-09-11,1900-12-31
Soja,SP,Caieiras,1900-09-11,1900-12-31
Soja,SP,Caiuá,1900-09-11,1900-12-31
Soja,SP,Cajamar,1900-09-11,1900-12-31
Soja,SP,Cajati,1900-09-11,1900-12-31
Soja,SP,Cajobi,1900-09-21,1900-12-31
Soja,SP,Cajuru,1900-09-21,1900-12-31
Soja,SP,Campina do Monte Alegre,1900-09-11,1900-12-31
Soja,SP,Campinas,1900-09-11,1900-12-31
Soja,SP,Campo Limpo Paulista,1900-09-11,1900-12-31
Soja,SP,Campos do Jordão,1900-09-21,1900-12-31
Soja,SP,Campos Novos Paulista,1900-09-11,1900-12-31
Soja,SP,Cananéia,1900-09-11,1900-12-31
Soja,SP,Canas,1900-09-11,1900-12-31
Soja,SP,Candido Mota,1900-09-11,1900-12-31
Soja,SP,Cândido Rodrigues,1900-09-21,1900-12-31
Soja,SP,Canitar,1900-09-11,1900-12-31
Soja,SP,Capão Bonito,1900-09-11,1900-12-31
Soja,SP,Capela do Alto,1900-09-11,1900-12-31
Soja,SP,Capivari,1900-09-11,1900-12-31
Soja,SP,Caraguatatuba,1900-09-11,1900-12-31
Soja,SP,Carapicuíba,1900-09-11,1900-12-31
Soja,SP,Cardoso,1900-09-21,1900-12-31
Soja,SP,Casa Branca,1900-09-11,1900-12-31
Soja,SP,Cássia dos Coqueiros,1900-09-21,1900-12-31
Soja,SP,Castilho,1900-09-21,1900-12-31
Soja,SP,Catanduva,1900-09-21,1900-12-31
Soja,SP,Catiguá,1900-09-21,1900-12-31
Soja,SP,Cedral,1900-09-21,1900-12-31
Soja,SP,Cerqueira César,1900-09-11,1900-12-31
Soja,SP,Cerquilho,1900-09-11,1900-12-31
Soja,SP,Cesário Lange,1900-09-11,1900-12-31
Soja,SP,Charqueada,1900-09-11,1900-12-31
Soja,SP,Chavantes,1900-09-11,1900-12-31
Soja,SP,Clementina,1900-09-11,1900-12-31
Soja,SP,Colina,1900-09-21,1900-12-31
Soja,SP,Colômbia,1900-09-21,1900-12-31
Soja,SP,Conchal,1900-09-11,1900-12-31
Soja,SP,Conchas,1900-09-11,1900-12-31
Soja,SP,Cordeirópolis,1900-09-11,1900-12-31
Soja,SP,Coroados,1900-09-11,1900-12-31
Soja,SP,Coronel Macedo,1900-09-11,1900-12-31
Soja,SP,Corumbataí,1900-09-11,1900-12-31
Soja,SP,Cosmópolis,1900-09-11,1900-12-31
Soja,SP,Cosmorama,1900-09-21,1900-12-31
Soja,SP,Cotia,1900-09-11,1900-12-31
Soja,SP,Cravinhos,1900-09-21,1900-12-31
Soja,SP,Cristais Paulista,1900-09-21,1900-12-31
Soja,SP,Cruzália,1900-09-11,1900-12-31
Soja,SP,Cruzeiro,1900-09-11,1900-12-31
Soja,SP,Cubatão,1900-09-11,1900-12-31
Soja,SP,Cunha,1900-09-11,1900-12-31
Soja,SP,Descalvado,1900-09-11,1900-12-31
Soja,SP,Diadema,1900-09-11,1900-12-31
Soja,SP,Dirce Reis,1900-09-21,1900-12-31
Soja,SP,Divinolândia,1900-09-11,1900-12-31
Soja,SP,Dobrada,1900-09-21,1900-12-31
Soja,SP,Dois Córregos,1900-09-11,1900-12-31
Soja,SP,Dolcinópolis,1900-09-21,1900-12-31
Soja,SP,Dourado,1900-09-11,1900-12-31
Soja,SP,Dracena,1900-09-11,1900-12-31
Soja,SP,Duartina,1900-09-11,1900-12-31
Soja,SP,Dumont,1900-09-21,1900-12-31
Soja,SP,Echaporã,1900-09-11,1900-12-31
Soja,SP,Eldorado,1900-09-11,1900-12-31
Soja,SP,Elias Fausto,1900-09-11,1900-12-31
Soja,SP,Elisiário,1900-09-21,1900-12-31
Soja,SP,Embaúba,1900-09-21,1900-12-31
Soja,SP,Embu das Artes,1900-09-11,1900-12-31
Soja,SP,Embu-Guaçu,1900-09-11,1900-12-31
Soja,SP,Emilianópolis,1900-09-11,1900-12-31
Soja,SP,Engenheiro Coelho,1900-09-11,1900-12-31
Soja,SP,Espírito Santo do Pinhal,1900-09-11,1900-12-31
Soja,SP,Espírito Santo do Turvo,1900-09-11,1900-12-31
Soja,SP,Estiva Gerbi,1900-09-11,1900-12-31
Soja,SP,Estrela D'Oeste,1900-09-21,1900-12-31
Soja,SP,Estrela do Norte,1900-09-11,1900-12-31
Soja,SP,Euclides da Cunha Paulista,1900-09-11,1900-12-31
Soja,SP,Fartura,1900-09-11,1900-12-31
Soja,SP,Fernando Prestes,1900-09-21,1900-12-31
Soja,SP,Fernandópolis,1900-09-21,1900-12-31
Soja,SP,Fernão,1900-09-11,1900-12-31
Soja,SP,Ferraz de Vasconcelos,1900-09-11,1900-12-31
Soja,SP,Flora Rica,1900-09-11,1900-12-31
Soja,SP,Floreal,1900-09-21,1900-12-31
Soja,SP,Flórida Paulista,1900-09-11,1900-12-31
Soja,SP,Florínea,1900-09-11,1900-12-31
Soja,SP,Franca,1900-09-21,1900-12-31
Soja,SP,Francisco Morato,1900-09-11,1900-12-31
Soja,SP,Franco da Rocha,1900-09-11,1900-12-31
Soja,SP,Gabriel Monteiro,1900-09-11,1900-12-31
Soja,SP,Gália,1900-09-11,1900-12-31
Soja,SP,Garça,1900-09-11,1900-12-31
Soja,SP,Gastão Vidigal,1900-09-21,1900-12-31
Soja,SP,Gavião Peixoto,1900-09-11,1900-12-31
Soja,SP,General Salgado,1900-09-21,1900-12-31
Soja,SP,Getulina,1900-09-11,1900-12-31
Soja,SP,Glicério,1900-09-11,1900-12-31
Soja,SP,Guaiçara,1900-09-11,1900-12-31
Soja,SP,Guaimbê,1900-09-11,1900-12-31
Soja,SP,Guaíra,1900-09-21,1900-12-31
Soja,SP,Guapiaçu,1900-09-21,1900-12-31
Soja,SP,Guapiara,1900-09-11,1900-12-31
Soja,SP,Guará,1900-09-21,1900-12-31
Soja,SP,Guaraçaí,1900-09-21,1900-12-31
Soja,SP,Guaraci,1900-09-21,1900-12-31
Soja,SP,Guarani D'Oeste,1900-09-21,1900-12-31
Soja,SP,Guarantã,1900-09-11,1900-12-31
Soja,SP,Guararapes,1900-09-11,1900-12-31
Soja,SP,Guararema,1900-09-11,1900-12-31
Soja,SP,Guaratinguetá,1900-09-11,1900-12-31
Soja,SP,Guareí,1900-09-11,1900-12-31
Soja,SP,Guariba,1900-09-21,1900-12-31
Soja,SP,Guarujá,1900-09-11,1900-12-31
Soja,SP,Guarulhos,1900-09-11,1900-12-31
Soja,SP,Guatapará,1900-09-21,1900-12-31
Soja,SP,Guzolândia,1900-09-21,1900-12-31
Soja,SP,Herculândia,1900-09-11,1900-12-31
