Cultura,UF,Município,Inicio,Termino
Feijão 1ª Safra,SP,Cássia dos Coqueiros,21-Sep,31-Dec
Feijão 1ª Safra,SP,Castilho,01-Nov,31-Dec
Feijão 1ª Safra,SP,Catanduva,11-Oct,31-Dec
Feijão 1ª Safra,SP,Catiguá,11-Oct,31-Dec
Feijão 1ª Safra,SP,Cedral,11-Oct,31-Dec
Feijão 1ª Safra,SP,Cerqueira César,01-Oct,31-Dec
Feijão 1ª Safra,SP,Cerquilho,11-Oct,31-Dec
Feijão 1ª Safra,SP,Cesário Lange,11-Oct,31-Dec
Feijão 1ª Safra,SP,Charqueada,01-Oct,31-Dec
Feijão 1ª Safra,SP,Chavantes,21-Sep,31-Dec
Feijão 1ª Safra,SP,Clementina,21-Oct,31-Dec
Feijão 1ª Safra,SP,Colina,01-Oct,31-Dec
Feijão 1ª Safra,SP,Colômbia,01-Oct,31-Dec
Feijão 1ª Safra,SP,Conchal,01-Oct,31-Dec
Feijão 1ª Safra,SP,Conchas,11-Oct,31-Dec
Feijão 1ª Safra,SP,Cordeirópolis,01-Oct,31-Dec
Feijão 1ª Safra,SP,Coroados,21-Oct,31-Dec
Feijão 1ª Safra,SP,Coronel Macedo,21-Sep,31-Dec
Feijão 1ª Safra,SP,Corumbataí,01-Oct,31-Dec
Feijão 1ª Safra,SP,Cosmópolis,01-Oct,31-Dec
Feijão 1ª Safra,SP,Cosmorama,11-Oct,31-Dec
Feijão 1ª Safra,SP,Cotia,11-Sep,31-Dec
Feijão 1ª Safra,SP,Cravinhos,01-Oct,31-Dec
Feijão 1ª Safra,SP,Cristais Paulista,21-Sep,31-Dec
Feijão 1ª Safra,SP,Cruzália,01-Oct,31-Dec
Feijão 1ª Safra,SP,Cruzeiro,11-Sep,31-Dec
Feijão 1ª Safra,SP,Cubatão,11-Aug,31-Dec
Feijão 1ª Safra,SP,Cunha,21-Aug,31-Dec
Feijão 1ª Safra,SP,Descalvado,01-Oct,31-Dec
Feijão 1ª Safra,SP,Diadema,11-Sep,31-Dec
Feijão 1ª Safra,SP,Dirce Reis,21-Oct,31-Dec
Feijão 1ª Safra,SP,Divinolândia,21-Sep,31-Dec
Feijão 1ª Safra,SP,Dobrada,01-Oct,31-Dec
Feijão 1ª Safra,SP,Dois Córregos,01-Oct,31-Dec
Feijão 1ª Safra,SP,Dolcinópolis,11-Oct,31-Dec
Feijão 1ª Safra,SP,Dourado,01-Oct,31-Dec
Feijão 1ª Safra,SP,Dracena,01-Nov,31-Dec
Feijão 1ª Safra,SP,Duartina,11-Oct,31-Dec
Feijão 1ª Safra,SP,Dumont,01-Oct,31-Dec
Feijão 1ª Safra,SP,Echaporã,01-Oct,31-Dec
Feijão 1ª Safra,SP,Eldorado,11-Aug,31-Dec
Feijão 1ª Safra,SP,Elias Fausto,11-Oct,31-Dec
Feijão 1ª Safra,SP,Elisiário,11-Oct,31-Dec
Feijão 1ª Safra,SP,Embaúba,11-Oct,31-Dec
Feijão 1ª Safra,SP,Embu das Artes,11-Sep,31-Dec
Feijão 1ª Safra,SP,Embu-Guaçu,21-Aug,31-Dec
Feijão 1ª Safra,SP,Emilianópolis,21-Oct,31-Dec
Feijão 1ª Safra,SP,Engenheiro Coelho,01-Oct,31-Dec
Feijão 1ª Safra,SP,Espírito Santo do Pinhal,21-Sep,31-Dec
Feijão 1ª Safra,SP,Espírito Santo do Turvo,01-Oct,31-Dec
Feijão 1ª Safra,SP,Estiva Gerbi,01-Oct,31-Dec
Feijão 1ª Safra,SP,Estrela D'Oeste,11-Oct,31-Dec
Feijão 1ª Safra,SP,Estrela do Norte,01-Nov,31-Dec
Feijão 1ª Safra,SP,Euclides da Cunha Paulista,21-Sep,31-Dec
Feijão 1ª Safra,SP,Fartura,01-Oct,31-Dec
Feijão 1ª Safra,SP,Fernando Prestes,11-Oct,31-Dec
Feijão 1ª Safra,SP,Fernandópolis,11-Oct,31-Dec
Feijão 1ª Safra,SP,Fernão,11-Oct,31-Dec
Feijão 1ª Safra,SP,Ferraz de Vasconcelos,21-Sep,31-Dec
Feijão 1ª Safra,SP,Flora Rica,21-Oct,31-Dec
Feijão 1ª Safra,SP,Floreal,11-Oct,31-Dec
Feijão 1ª Safra,SP,Flórida Paulista,11-Oct,31-Dec
Feijão 1ª Safra,SP,Florínea,01-Oct,31-Dec
Feijão 1ª Safra,SP,Franca,21-Sep,31-Dec
Feijão 1ª Safra,SP,Francisco Morato,21-Sep,31-Dec
Feijão 1ª Safra,SP,Franco da Rocha,21-Sep,31-Dec
Feijão 1ª Safra,SP,Gabriel Monteiro,21-Oct,31-Dec
Feijão 1ª Safra,SP,Gália,11-Oct,31-Dec
Feijão 1ª Safra,SP,Garça,11-Oct,31-Dec
Feijão 1ª Safra,SP,Gastão Vidigal,11-Oct,31-Dec
Feijão 1ª Safra,SP,Gavião Peixoto,11-Oct,31-Dec
Feijão 1ª Safra,SP,General Salgado,21-Oct,31-Dec
Feijão 1ª Safra,SP,Getulina,11-Oct,31-Dec
Feijão 1ª Safra,SP,Glicério,11-Oct,31-Dec
Feijão 1ª Safra,SP,Guaiçara,11-Oct,31-Dec
Feijão 1ª Safra,SP,Guaimbê,11-Oct,31-Dec
Feijão 1ª Safra,SP,Guaíra,01-Oct,31-Dec
Feijão 1ª Safra,SP,Guapiaçu,11-Oct,31-Dec
Feijão 1ª Safra,SP,Guapiara,21-Aug,31-Dec
Feijão 1ª Safra,SP,Guará,21-Sep,31-Dec
Feijão 1ª Safra,SP,Guaraçaí,21-Oct,31-Dec
Feijão 1ª Safra,SP,Guaraci,01-Oct,31-Dec
Feijão 1ª Safra,SP,Guarani D'Oeste,11-Oct,31-Dec
Feijão 1ª Safra,SP,Guarantã,11-Oct,31-Dec
Feijão 1ª Safra,SP,Guararapes,21-Oct,31-Dec
Feijão 1ª Safra,SP,Guararema,21-Sep,31-Dec
Feijão 1ª Safra,SP,Guaratinguetá,11-Sep,31-Dec
Feijão 1ª Safra,SP,Guareí,11-Oct,31-Dec
Feijão 1ª Safra,SP,Guariba,01-Oct,31-Dec
Feijão 1ª Safra,SP,Guarujá,01-Aug,31-Dec
Feijão 1ª Safra,SP,Guarulhos,21-Sep,31-Dec
Feijão 1ª Safra,SP,Guatapará,01-Oct,31-Dec
Feijão 1ª Safra,SP,Guzolândia,21-Oct,31-Dec
Feijão 1ª Safra,SP,Herculândia,11-Oct,31-Dec
Feijão 1ª Safra,SP,Holambra,01-Oct,31-Dec
Feijão 1ª Safra,SP,Hortolândia,11-Oct,31-Dec
Feijão 1ª Safra,SP,Iacanga,11-Oct,31-Dec
Feijão 1ª Safra,SP,Iacri,11-Oct,31-Dec
Feijão 1ª Safra,SP,Iaras,01-Oct,31-Dec
Feijão 1ª Safra,SP,Ibaté,01-Oct,31-Dec
Feijão 1ª Safra,SP,Ibirá,11-Oct,31-Dec
Feijão 1ª Safra,SP,Ibirarema,01-Oct,31-Dec
Feijão 1ª Safra,SP,Ibitinga,11-Oct,31-Dec
Feijão 1ª Safra,SP,Ibiúna,21-Aug,31-Dec
Feijão 1ª Safra,SP,Icém,11-Oct,31-Dec
Feijão 1ª Safra,SP,Iepê,01-Oct,31-Dec
Feijão 1ª Safra,SP,Igaraçu do Tietê,01-Oct,31-Dec
Feijão 1ª Safra,SP,Igarapava,21-Sep,31-Dec
Feijão 1ª Safra,SP,Igaratá,21-Sep,31-Dec
Feijão 1ª Safra,SP,Iguape,11-Aug,31-Dec
Feijão 1ª Safra,SP,Ilha Comprida,01-Aug,31-Dec
Feijão 1ª Safra,SP,Ilha Solteira,11-Oct,31-Dec
Feijão 1ª Safra,SP,Ilhabela,-,-
Feijão 1ª Safra,SP,Indaiatuba,11-Oct,31-Dec
Feijão 1ª Safra,SP,Indiana,21-Oct,31-Dec
Feijão 1ª Safra,SP,Indiaporã,11-Oct,31-Dec
Feijão 1ª Safra,SP,Inúbia Paulista,11-Oct,31-Dec
Feijão 1ª Safra,SP,Ipaussu,21-Sep,31-Dec
Feijão 1ª Safra,SP,Iperó,11-Oct,31-Dec
Feijão 1ª Safra,SP,Ipeúna,01-Oct,31-Dec
Feijão 1ª Safra,SP,Ipiguá,11-Oct,31-Dec
Feijão 1ª Safra,SP,Iporanga,11-Aug,31-Dec
Feijão 1ª Safra,SP,Ipuã,21-Sep,31-Dec
Feijão 1ª Safra,SP,Iracemápolis,01-Oct,31-Dec
Feijão 1ª Safra,SP,Irapuã,11-Oct,31-Dec
Feijão 1ª Safra,SP,Irapuru,21-Oct,31-Dec
Feijão 1ª Safra,SP,Itaberá,21-Aug,31-Dec
Feijão 1ª Safra,SP,Itaí,01-Oct,31-Dec
Feijão 1ª Safra,SP,Itajobi,11-Oct,31-Dec
Feijão 1ª Safra,SP,Itaju,11-Oct,31-Dec
Feijão 1ª Safra,SP,Itanhaém,11-Aug,31-Dec
Feijão 1ª Safra,SP,Itaóca,11-Aug,31-Dec
Feijão 1ª Safra,SP,Itapecerica da Serra,11-Sep,31-Dec
Feijão 1ª Safra,SP,Itapetininga,21-Sep,31-Dec
Feijão 1ª Safra,SP,Itapeva,21-Aug,31-Dec
Feijão 1ª Safra,SP,Itapevi,21-Sep,31-Dec
Feijão 1ª Safra,SP,Itapira,21-Sep,31-Dec
Feijão 1ª Safra,SP,Itapirapuã Paulista,11-Aug,31-Dec
Feijão 1ª Safra,SP,Itápolis,11-Oct,31-Dec
Feijão 1ª Safra,SP,Itaporanga,21-Sep,31-Dec
Feijão 1ª Safra,SP,Itapuí,11-Oct,31-Dec
Feijão 1ª Safra,SP,Itapura,11-Oct,31-Dec
Feijão 1ª Safra,SP,Itaquaquecetuba,21-Sep,31-Dec
Feijão 1ª Safra,SP,Itarare,21-Aug,31-Dec
Feijão 1ª Safra,SP,Itariri,11-Aug,31-Dec
Feijão 1ª Safra,SP,Itatiba,01-Oct,31-Dec
Feijão 1ª Safra,SP,Itatinga,01-Oct,31-Dec
Feijão 1ª Safra,SP,Itirapina,01-Oct,31-Dec
Feijão 1ª Safra,SP,Itirapuã,21-Sep,31-Dec
Feijão 1ª Safra,SP,Itobi,21-Sep,31-Dec
Feijão 1ª Safra,SP,Itu,01-Oct,31-Dec
Feijão 1ª Safra,SP,Itupeva,01-Oct,31-Dec
Feijão 1ª Safra,SP,Ituverava,21-Sep,31-Dec
Feijão 1ª Safra,SP,Jaborandi,01-Oct,31-Dec
Feijão 1ª Safra,SP,Jaboticabal,01-Oct,31-Dec
Feijão 1ª Safra,SP,Jacareí,21-Sep,31-Dec
Feijão 1ª Safra,SP,Jaci,11-Oct,31-Dec
Feijão 1ª Safra,SP,Jacupiranga,01-Aug,31-Dec
Feijão 1ª Safra,SP,Jaguariúna,01-Oct,31-Dec
Feijão 1ª Safra,SP,Jales,21-Oct,31-Dec
Feijão 1ª Safra,SP,Jambeiro,21-Sep,31-Dec
Feijão 1ª Safra,SP,Jandira,21-Sep,31-Dec
Feijão 1ª Safra,SP,Jardinópolis,01-Oct,31-Dec
Feijão 1ª Safra,SP,Jarinu,01-Oct,31-Dec
Feijão 1ª Safra,SP,Jaú,01-Oct,31-Dec
Feijão 1ª Safra,SP,Jeriquara,21-Sep,31-Dec
Feijão 1ª Safra,SP,Joanópolis,11-Sep,31-Dec
Feijão 1ª Safra,SP,João Ramalho,11-Oct,31-Dec
Feijão 1ª Safra,SP,José Bonifácio,11-Oct,31-Dec
Feijão 1ª Safra,SP,Júlio Mesquita,11-Oct,31-Dec
Feijão 1ª Safra,SP,Jumirim,11-Oct,31-Dec
Feijão 1ª Safra,SP,Jundiaí,01-Oct,31-Dec
Feijão 1ª Safra,SP,Junqueirópolis,01-Nov,31-Dec
Feijão 1ª Safra,SP,Juquiá,11-Aug,31-Dec
Feijão 1ª Safra,SP,Juquitiba,21-Aug,31-Dec
Feijão 1ª Safra,SP,Lagoinha,11-Sep,31-Dec
Feijão 1ª Safra,SP,Laranjal Paulista,11-Oct,31-Dec
Feijão 1ª Safra,SP,Lavínia,21-Oct,31-Dec
Feijão 1ª Safra,SP,Lavrinhas,01-Sep,31-Dec
Feijão 1ª Safra,SP,Leme,01-Oct,31-Dec
Feijão 1ª Safra,SP,Lençóis Paulista,01-Oct,31-Dec
Feijão 1ª Safra,SP,Limeira,11-Oct,31-Dec
Feijão 1ª Safra,SP,Lindóia,21-Sep,31-Dec
Feijão 1ª Safra,SP,Lins,11-Oct,31-Dec
Feijão 1ª Safra,SP,Lorena,11-Sep,31-Dec
Feijão 1ª Safra,SP,Lourdes,21-Oct,31-Dec
Feijão 1ª Safra,SP,Louveira,01-Oct,31-Dec
Feijão 1ª Safra,SP,Lucélia,11-Oct,31-Dec
Feijão 1ª Safra,SP,Lucianópolis,01-Oct,31-Dec
Feijão 1ª Safra,SP,Luís Antônio,01-Oct,31-Dec
Feijão 1ª Safra,SP,Luiziânia,21-Oct,31-Dec
Feijão 1ª Safra,SP,Lupércio,11-Oct,31-Dec
Feijão 1ª Safra,SP,Lutécia,01-Oct,31-Dec
Feijão 1ª Safra,SP,Macatuba,01-Oct,31-Dec
Feijão 1ª Safra,SP,Macaubal,11-Oct,31-Dec
Feijão 1ª Safra,SP,Macedônia,11-Oct,31-Dec
Feijão 1ª Safra,SP,Magda,11-Oct,31-Dec
Feijão 1ª Safra,SP,Mairinque,21-Sep,31-Dec
Feijão 1ª Safra,SP,Mairiporã,21-Sep,31-Dec
Feijão 1ª Safra,SP,Manduri,01-Oct,31-Dec
Feijão 1ª Safra,SP,Marabá Paulista,01-Nov,31-Dec
Feijão 1ª Safra,SP,Maracaí,01-Oct,31-Dec
Feijão 1ª Safra,SP,Marapoama,11-Oct,31-Dec
Feijão 1ª Safra,SP,Mariápolis,11-Oct,31-Dec
Feijão 1ª Safra,SP,Marília,11-Oct,31-Dec
Feijão 1ª Safra,SP,Marinópolis,21-Oct,31-Dec
Feijão 1ª Safra,SP,Martinópolis,11-Oct,31-Dec
Feijão 1ª Safra,SP,Matão,11-Oct,31-Dec
Feijão 1ª Safra,SP,Mauá,11-Sep,31-Dec
Feijão 1ª Safra,SP,Mendonça,11-Oct,31-Dec
Feijão 1ª Safra,SP,Meridiano,11-Oct,31-Dec
Feijão 1ª Safra,SP,Mesópolis,11-Oct,31-Dec
Feijão 1ª Safra,SP,Miguelópolis,01-Oct,31-Dec
Feijão 1ª Safra,SP,Mineiros do Tietê,01-Oct,31-Dec
Feijão 1ª Safra,SP,Mira Estrela,11-Oct,31-Dec
Feijão 1ª Safra,SP,Miracatu,11-Aug,31-Dec
Feijão 1ª Safra,SP,Mirandópolis,21-Oct,31-Dec
Feijão 1ª Safra,SP,Mirante do Paranapanema,01-Nov,31-Dec
Feijão 1ª Safra,SP,Mirassol,11-Oct,31-Dec
Feijão 1ª Safra,SP,Mirassolândia,11-Oct,31-Dec
Feijão 1ª Safra,SP,Mococa,21-Sep,31-Dec
Feijão 1ª Safra,SP,Mogi das Cruzes,21-Aug,31-Dec
Feijão 1ª Safra,SP,Mogi Guaçu,01-Oct,31-Dec
Feijão 1ª Safra,SP,Mogi Mirim,01-Oct,31-Dec
Feijão 1ª Safra,SP,Mombuca,11-Oct,31-Dec
Feijão 1ª Safra,SP,Monções,11-Oct,31-Dec
Feijão 1ª Safra,SP,Mongaguá,01-Aug,31-Dec
Feijão 1ª Safra,SP,Monte Alegre do Sul,21-Sep,31-Dec
Feijão 1ª Safra,SP,Monte Alto,11-Oct,31-Dec
Feijão 1ª Safra,SP,Monte Aprazível,11-Oct,31-Dec
Feijão 1ª Safra,SP,Monte Azul Paulista,11-Oct,31-Dec
Feijão 1ª Safra,SP,Monte Castelo,01-Nov,31-Dec
Feijão 1ª Safra,SP,Monte Mor,11-Oct,31-Dec
Feijão 1ª Safra,SP,Monteiro Lobato,11-Sep,31-Dec
Feijão 1ª Safra,SP,Morro Agudo,01-Oct,31-Dec
Feijão 1ª Safra,SP,Morungaba,01-Oct,31-Dec
Feijão 1ª Safra,SP,Motuca,01-Oct,31-Dec
Feijão 1ª Safra,SP,Murutinga do Sul,01-Nov,31-Dec
Feijão 1ª Safra,SP,Nantes,01-Oct,31-Dec
Feijão 1ª Safra,SP,Narandiba,01-Oct,31-Dec
Feijão 1ª Safra,SP,Natividade da Serra,01-Sep,31-Dec
Feijão 1ª Safra,SP,Nazaré Paulista,21-Sep,31-Dec
Feijão 1ª Safra,SP,Neves Paulista,11-Oct,31-Dec
Feijão 1ª Safra,SP,Nhandeara,11-Oct,31-Dec
Feijão 1ª Safra,SP,Nipoã,11-Oct,31-Dec
Feijão 1ª Safra,SP,Nova Aliança,11-Oct,31-Dec
Feijão 1ª Safra,SP,Nova Campina,21-Aug,31-Dec
Feijão 1ª Safra,SP,Nova Canaã Paulista,21-Oct,31-Dec
Feijão 1ª Safra,SP,Nova Castilho,11-Oct,31-Dec
Feijão 1ª Safra,SP,Nova Europa,11-Oct,31-Dec
Feijão 1ª Safra,SP,Nova Granada,11-Oct,31-Dec
Feijão 1ª Safra,SP,Nova Guataporanga,01-Nov,31-Dec
Feijão 1ª Safra,SP,Nova Independência,01-Nov,31-Dec
Feijão 1ª Safra,SP,Nova Luzitânia,11-Oct,31-Dec
Feijão 1ª Safra,SP,Nova Odessa,11-Oct,31-Dec
Feijão 1ª Safra,SP,Novais,11-Oct,31-Dec
Feijão 1ª Safra,SP,Novo Horizonte,11-Oct,31-Dec
Feijão 1ª Safra,SP,Nuporanga,21-Sep,31-Dec
Feijão 1ª Safra,SP,Ocaucu,01-Oct,31-Dec
Feijão 1ª Safra,SP,Óleo,01-Oct,31-Dec
Feijão 1ª Safra,SP,Olímpia,11-Oct,31-Dec
Feijão 1ª Safra,SP,Onda Verde,11-Oct,31-Dec
Feijão 1ª Safra,SP,Oriente,11-Oct,31-Dec
Feijão 1ª Safra,SP,Orindiúva,11-Oct,31-Dec
Feijão 1ª Safra,SP,Orlândia,21-Sep,31-Dec
Feijão 1ª Safra,SP,Osasco,21-Sep,31-Dec
Feijão 1ª Safra,SP,Oscar Bressane,01-Oct,31-Dec
Feijão 1ª Safra,SP,Osvaldo Cruz,11-Oct,31-Dec
Feijão 1ª Safra,SP,Ourinhos,21-Sep,31-Dec
Feijão 1ª Safra,SP,Ouro Verde,01-Nov,31-Dec
Feijão 1ª Safra,SP,Ouroeste,11-Oct,31-Dec
Feijão 1ª Safra,SP,Pacaembu,21-Oct,31-Dec
Feijão 1ª Safra,SP,Palestina,11-Oct,31-Dec
Feijão 1ª Safra,SP,Palmares Paulista,11-Oct,31-Dec
Feijão 1ª Safra,SP,Palmeira D'Oeste,21-Oct,31-Dec
Feijão 1ª Safra,SP,Palmital,01-Oct,31-Dec
Feijão 1ª Safra,SP,Panorama,01-Nov,31-Dec
Feijão 1ª Safra,SP,Paraguaçu Paulista,01-Oct,31-Dec
Feijão 1ª Safra,SP,Paraibuna,21-Sep,31-Dec
Feijão 1ª Safra,SP,Paraíso,11-Oct,31-Dec
Feijão 1ª Safra,SP,Paranapanema,01-Oct,31-Dec
Feijão 1ª Safra,SP,Paranapuã,11-Oct,31-Dec
Feijão 1ª Safra,SP,Parapuã,11-Oct,31-Dec
Feijão 1ª Safra,SP,Pardinho,11-Oct,31-Dec
Feijão 1ª Safra,SP,Pariquera-Açu,11-Aug,31-Dec
Feijão 1ª Safra,SP,Parisi,11-Oct,31-Dec
Feijão 1ª Safra,SP,Patrocínio Paulista,21-Sep,31-Dec
Feijão 1ª Safra,SP,Paulicéia,01-Nov,31-Dec
Feijão 1ª Safra,SP,Paulínia,01-Oct,31-Dec
Feijão 1ª Safra,SP,Paulistânia,01-Oct,31-Dec
Feijão 1ª Safra,SP,Paulo de Faria,01-Oct,31-Dec
Feijão 1ª Safra,SP,Pederneiras,11-Oct,31-Dec
Feijão 1ª Safra,SP,Pedra Bela,21-Sep,31-Dec
Feijão 1ª Safra,SP,Pedranópolis,11-Oct,31-Dec
Feijão 1ª Safra,SP,Pedregulho,21-Sep,31-Dec
Feijão 1ª Safra,SP,Pedreira,01-Oct,31-Dec
Feijão 1ª Safra,SP,Pedrinhas Paulista,01-Oct,31-Dec
Feijão 1ª Safra,SP,Pedro de Toledo,11-Aug,31-Dec
Feijão 1ª Safra,SP,Penápolis,11-Oct,31-Dec
Feijão 1ª Safra,SP,Pereira Barreto,21-Oct,31-Dec
Feijão 1ª Safra,SP,Pereiras,11-Oct,31-Dec
Feijão 1ª Safra,SP,Peruíbe,11-Aug,31-Dec
Feijão 1ª Safra,SP,Piacatu,21-Oct,31-Dec
Feijão 1ª Safra,SP,Piedade,01-Sep,31-Dec
Feijão 1ª Safra,SP,Pilar do Sul,01-Sep,31-Dec
Feijão 1ª Safra,SP,Pindamonhangaba,21-Sep,31-Dec
Feijão 1ª Safra,SP,Pindorama,11-Oct,31-Dec
Feijão 1ª Safra,SP,Pinhalzinho,21-Sep,31-Dec
Feijão 1ª Safra,SP,Piquerobi,01-Nov,31-Dec
Feijão 1ª Safra,SP,Piquete,11-Sep,31-Dec
Feijão 1ª Safra,SP,Piracaia,21-Sep,31-Dec
Feijão 1ª Safra,SP,Piracicaba,11-Oct,31-Dec
Feijão 1ª Safra,SP,Piraju,01-Oct,31-Dec
Feijão 1ª Safra,SP,Pirajuí,11-Oct,31-Dec
Feijão 1ª Safra,SP,Pirangi,11-Oct,31-Dec
Feijão 1ª Safra,SP,Pirapora do Bom Jesus,21-Sep,31-Dec
Feijão 1ª Safra,SP,Pirapozinho,01-Oct,31-Dec
Feijão 1ª Safra,SP,Pirassununga,01-Oct,31-Dec
Feijão 1ª Safra,SP,Piratininga,01-Oct,31-Dec
Feijão 1ª Safra,SP,Pitangueiras,01-Oct,31-Dec
Feijão 1ª Safra,SP,Planalto,11-Oct,31-Dec
Feijão 1ª Safra,SP,Platina,01-Oct,31-Dec
Feijão 1ª Safra,SP,Poá,21-Sep,31-Dec
Feijão 1ª Safra,SP,Poloni,11-Oct,31-Dec
Feijão 1ª Safra,SP,Pompéia,11-Oct,31-Dec
Feijão 1ª Safra,SP,Pongaí,11-Oct,31-Dec
Feijão 1ª Safra,SP,Pontal,01-Oct,31-Dec
Feijão 1ª Safra,SP,Pontalinda,21-Oct,31-Dec
Feijão 1ª Safra,SP,Pontes Gestal,11-Oct,31-Dec
Feijão 1ª Safra,SP,Populina,11-Oct,31-Dec
Feijão 1ª Safra,SP,Porangaba,11-Oct,31-Dec
Feijão 1ª Safra,SP,Porto Feliz,11-Oct,31-Dec
Feijão 1ª Safra,SP,Porto Ferreira,01-Oct,31-Dec
Feijão 1ª Safra,SP,Potim,21-Sep,31-Dec
Feijão 1ª Safra,SP,Potirendaba,11-Oct,31-Dec
Feijão 1ª Safra,SP,Pracinha,11-Oct,31-Dec
Feijão 1ª Safra,SP,Pradópolis,01-Oct,31-Dec
Feijão 1ª Safra,SP,Praia Grande,11-Aug,31-Dec
Feijão 1ª Safra,SP,Pratânia,01-Oct,31-Dec
Feijão 1ª Safra,SP,Presidente Alves,11-Oct,31-Dec
Feijão 1ª Safra,SP,Presidente Bernardes,21-Oct,31-Dec
Feijão 1ª Safra,SP,Presidente Epitácio,21-Oct,31-Dec
Feijão 1ª Safra,SP,Presidente Prudente,21-Oct,31-Dec
Feijão 1ª Safra,SP,Presidente Venceslau,01-Nov,31-Dec
Feijão 1ª Safra,SP,Promissão,21-Oct,31-Dec
Feijão 1ª Safra,SP,Quadra,11-Oct,31-Dec
Feijão 1ª Safra,SP,Quatá,11-Oct,31-Dec
Feijão 1ª Safra,SP,Queiroz,11-Oct,31-Dec
Feijão 1ª Safra,SP,Queluz,01-Sep,31-Dec
Feijão 1ª Safra,SP,Quintana,11-Oct,31-Dec
Feijão 1ª Safra,SP,Rafard,11-Oct,31-Dec
Feijão 1ª Safra,SP,Rancharia,11-Oct,31-Dec
Feijão 1ª Safra,SP,Redenção da Serra,21-Sep,31-Dec
Feijão 1ª Safra,SP,Regente Feijó,21-Oct,31-Dec
Feijão 1ª Safra,SP,Reginopolis,11-Oct,31-Dec
Feijão 1ª Safra,SP,Registro,11-Aug,31-Dec
Feijão 1ª Safra,SP,Restinga,21-Sep,31-Dec
Feijão 1ª Safra,SP,Ribeira,11-Aug,31-Dec
Feijão 1ª Safra,SP,Ribeirão Bonito,01-Oct,31-Dec
Feijão 1ª Safra,SP,Ribeirão Branco,11-Aug,31-Dec
Feijão 1ª Safra,SP,Ribeirão Corrente,21-Sep,31-Dec
Feijão 1ª Safra,SP,Ribeirão do Sul,01-Oct,31-Dec
Feijão 1ª Safra,SP,Ribeirão dos Índios,01-Nov,31-Dec
Feijão 1ª Safra,SP,Ribeirão Grande,21-Aug,31-Dec
Feijão 1ª Safra,SP,Ribeirão Pires,21-Aug,31-Dec
Feijão 1ª Safra,SP,Ribeirão Preto,01-Oct,31-Dec
Feijão 1ª Safra,SP,Rifaina,21-Sep,31-Dec
Feijão 1ª Safra,SP,Rincão,01-Oct,31-Dec
Feijão 1ª Safra,SP,Rinópolis,21-Oct,31-Dec
Feijão 1ª Safra,SP,Rio Claro,01-Oct,31-Dec
Feijão 1ª Safra,SP,Rio das Pedras,11-Oct,31-Dec
Feijão 1ª Safra,SP,Rio Grande da Serra,21-Aug,31-Dec
Feijão 1ª Safra,SP,Riolândia,11-Oct,31-Dec
Feijão 1ª Safra,SP,Riversul,21-Sep,31-Dec
Feijão 1ª Safra,SP,Rosana,21-Sep,31-Dec
Feijão 1ª Safra,SP,Roseira,21-Sep,31-Dec
Feijão 1ª Safra,SP,Rubiácea,21-Oct,31-Dec
Feijão 1ª Safra,SP,Rubinéia,11-Oct,31-Dec
Feijão 1ª Safra,SP,Sabino,11-Oct,31-Dec
Feijão 1ª Safra,SP,Sagres,11-Oct,31-Dec
Feijão 1ª Safra,SP,Sales,11-Oct,31-Dec
Feijão 1ª Safra,SP,Sales Oliveira,21-Sep,31-Dec
Feijão 1ª Safra,SP,Salesópolis,21-Aug,31-Dec
Feijão 1ª Safra,SP,Salmourão,21-Oct,31-Dec
Feijão 1ª Safra,SP,Saltinho,11-Oct,31-Dec
Feijão 1ª Safra,SP,Salto,11-Oct,31-Dec
Feijão 1ª Safra,SP,Salto de Pirapora,11-Sep,31-Dec
Feijão 1ª Safra,SP,Salto Grande,21-Sep,31-Dec
Feijão 1ª Safra,SP,Sandovalina,01-Nov,31-Dec
Feijão 1ª Safra,SP,Santa Adélia,11-Oct,31-Dec
Feijão 1ª Safra,SP,Santa Albertina,11-Oct,31-Dec
Feijão 1ª Safra,SP,Santa Bárbara D'Oeste,11-Oct,31-Dec
Feijão 1ª Safra,SP,Santa Branca,01-Oct,31-Dec
Feijão 1ª Safra,SP,Santa Clara D'Oeste,11-Oct,31-Dec
Feijão 1ª Safra,SP,Santa Cruz da Conceic?o,01-Oct,31-Dec
Feijão 1ª Safra,SP,Santa Cruz da Esperança,21-Sep,31-Dec
Feijão 1ª Safra,SP,Santa Cruz das Palmeiras,01-Oct,31-Dec
Feijão 1ª Safra,SP,Santa Cruz do Rio Pardo,21-Sep,31-Dec
Feijão 1ª Safra,SP,Santa Ernestina,01-Oct,31-Dec
Feijão 1ª Safra,SP,Santa Fé do Sul,21-Oct,31-Dec
Feijão 1ª Safra,SP,Santa Gertrudes,01-Oct,31-Dec
Feijão 1ª Safra,SP,Santa Isabel,21-Sep,31-Dec
Feijão 1ª Safra,SP,Santa Lúcia,01-Oct,31-Dec
Feijão 1ª Safra,SP,Santa Maria da Serra,01-Oct,31-Dec
Feijão 1ª Safra,SP,Santa Mercedes,01-Nov,31-Dec
Feijão 1ª Safra,SP,Santa Rita D'Oeste,11-Oct,31-Dec
Feijão 1ª Safra,SP,Santa Rita do Passa Quatro,01-Oct,31-Dec
Feijão 1ª Safra,SP,Santa Rosa de Viterbo,21-Sep,31-Dec
